timestamp_anon,value,container_ip
1662870519.0,24900.0,81202f3feffc31e32dbfcb7c74b72b61
1662870519.0,73238.0,53004baba968bc88ad49ca6e047a0733
1662870519.0,15627.0,0ec705c2842d35b28efbea446e2c9255
1662870519.0,6576.0,2e6ae9139876748af8cf4e03e8d5cd77
1662870519.0,39226.0,7f158ec1b66a6679f4fb08b979fbb972
1662870519.0,19554.0,87c154e38b8914909c4ed0f20e72a361
1662870519.0,68290.0,03dc060838ef05053bdea6d483cde7e5
1662870576.0,15473.0,2e6ae9139876748af8cf4e03e8d5cd77
1662870576.0,25182.0,07ff74bdf1b06c02945c40819ec1d38e
1662870576.0,5141.0,03dc060838ef05053bdea6d483cde7e5
1662870576.0,34037.0,fd2e6a49d33e73344135073433648309
1662870576.0,73996.0,7b22f291523785e52e52ce3409760c39
1662870633.0,73265.0,3de9cc1314ba06b9d4c8d66a3d361666
1662870633.0,4959.0,0ec705c2842d35b28efbea446e2c9255
1662870633.0,3270.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662870633.0,70792.0,9cd20d9c3dcebaf54796126cf30daf5e
1662870633.0,18815.0,47d94ec84e80267e738db2caca3d9184
1662870690.0,37595.0,0e1fe71a611f28739fe7fc6915583da0
1662870690.0,5435.0,07ff74bdf1b06c02945c40819ec1d38e
1662870690.0,73894.0,47d94ec84e80267e738db2caca3d9184
1662870690.0,10933.0,6dcc7f244fba016765742bf41e7605e9
1662870747.0,69400.0,7ded678c006c99a1018de19c833c7ab4
1662870747.0,18796.5,47d94ec84e80267e738db2caca3d9184
1662870747.0,55328.0,a1fbabac15350e73437a372d0e988575
1662870747.0,69341.0,7b22f291523785e52e52ce3409760c39
1662870747.0,44511.0,0e1fe71a611f28739fe7fc6915583da0
1662870747.0,12036.0,03dc060838ef05053bdea6d483cde7e5
1662870747.0,38554.0,41f81ea9810a29e8ba32801ef7d30271
1662870747.0,9253.0,6dcc7f244fba016765742bf41e7605e9
1662870747.0,33769.5,5fdedd2294394e05b05e2eb178a7828b
1662870747.0,16506.0,e02e18dca6eef690db7e3911f7c82f70
1662870804.0,38615.0,6ebc62069627eabf9bf6659d9a78d228
1662870804.0,82612.0,87c154e38b8914909c4ed0f20e72a361
1662870804.0,23567.5,23b8eba99c14e73d454503a55ae96989
1662870804.0,17249.0,03dc060838ef05053bdea6d483cde7e5
1662870804.0,35107.0,07ff74bdf1b06c02945c40819ec1d38e
1662870804.0,72084.0,6dcc7f244fba016765742bf41e7605e9
1662870804.0,36107.0,9cd20d9c3dcebaf54796126cf30daf5e
1662870861.0,88635.0,e87d4367d48235f575e55c0e30231cfc
1662870861.0,52208.0,723a4269ab876cb161b58f5d3f14aad1
1662870861.0,31056.0,6dcc7f244fba016765742bf41e7605e9
1662870861.0,102483.0,35bb9f389301b325c443320fe0466a46
1662870861.0,75964.0,83cdea8775aa4c90f4cda237e9efe1d1
1662870861.0,32594.0,87c154e38b8914909c4ed0f20e72a361
1662870861.0,50223.0,0e1eea513e63bd1b3648013b6623ff0c
1662870861.0,34674.0,e912439b988c0f3e26118d84d923f677
1662870861.0,17416.0,9cd20d9c3dcebaf54796126cf30daf5e
1662870861.0,69042.0,7b22f291523785e52e52ce3409760c39
1662870861.0,33246.0,23b8eba99c14e73d454503a55ae96989
1662870918.0,39474.0,d344a049313e96d10493b3ed139612d8
1662870918.0,11667.0,6ebc62069627eabf9bf6659d9a78d228
1662870918.0,65362.0,83cdea8775aa4c90f4cda237e9efe1d1
1662870918.0,7693.0,47d94ec84e80267e738db2caca3d9184
1662870918.0,22597.0,7b22f291523785e52e52ce3409760c39
1662870918.0,42530.5,03dc060838ef05053bdea6d483cde7e5
1662870918.0,29635.0,e912439b988c0f3e26118d84d923f677
1662870918.0,37546.0,41f81ea9810a29e8ba32801ef7d30271
1662870918.0,38174.5,6dcc7f244fba016765742bf41e7605e9
1662870918.0,5137.666666666667,07ff74bdf1b06c02945c40819ec1d38e
1662870918.0,39525.0,e02e18dca6eef690db7e3911f7c82f70
1662870975.0,11516.5,23b8eba99c14e73d454503a55ae96989
1662870975.0,15512.0,6dcc7f244fba016765742bf41e7605e9
1662870975.0,79145.0,9cd20d9c3dcebaf54796126cf30daf5e
1662870975.0,69007.0,0ec705c2842d35b28efbea446e2c9255
