timestamp_anon,value,container_ip
1662876390.0,44006.0,bfa90d30d1e44bf2416876b624184cdb
1662876390.0,21207.0,d9a22a02d2ceb58ec16737de30e46541
1662876390.0,45380.0,de8400f0dfdaccda62c4167ef8a82eae
1662876390.0,43162.0,25e8f3734b4bedd8778eb6fe4c6e47b6
1662876390.0,21668.0,05d1c1aea3ae65f6666bb406277c202b
1662876447.0,44402.0,3ef73f9da3d17237b1248d3ed3f80ca8
1662876447.0,42134.0,fd2e6a49d33e73344135073433648309
1662876447.0,45262.0,4eebc12c3c635c5bed7b9b681c348597
1662876447.0,43794.0,2a879423614836f63138bd4162830d8b
1662876447.0,5643.0,7b22f291523785e52e52ce3409760c39
1662876447.0,46418.0,df3235eae04c7621c688ab5ee3ccf8de
1662876447.0,42601.0,b1a4723079b8baf68c9f60c49c51e9a3
1662876504.0,5672.0,03dc060838ef05053bdea6d483cde7e5
1662876504.0,24979.0,ff0a53d0bc20c807643d80daf7c71887
1662876504.0,22890.0,bfa90d30d1e44bf2416876b624184cdb
1662876504.0,49788.0,777fe76b24e39e6c7e82c5a8b4a4a278
1662876504.0,45843.0,584f6be687a198a5ba43e56455ee25cc
1662876504.0,38279.0,aa387669ec783d3503866571da0357f2
1662876504.0,4396.0,0b6beb4d383cbd13d128b205a7b09313
1662876504.0,24995.0,3b90a898e6de1e8df928ac6175f92bde
1662876504.0,50959.0,4d8eab038486f8a99df7bbb7fc0ffd53
1662876504.0,4093.0,7b22f291523785e52e52ce3409760c39
1662876504.0,45676.0,6517ff385a38c966b7c2a708c03f3f8a
1662876504.0,25963.0,315a3a55de541f70b9f3d816692ac9a2
1662876561.0,36262.0,2a879423614836f63138bd4162830d8b
1662876561.0,36968.0,63beb1b84354963cd40aa5fbdac96110
1662876561.0,45678.0,0967ff61bfabc7475c2cac1bc3159c77
1662876561.0,23820.0,a30164105048dbb43e05e3553bf6d010
1662876561.0,48298.0,f454d558b9ee961a3f617cfd5aa202eb
1662876561.0,23357.0,0e1eea513e63bd1b3648013b6623ff0c
1662876561.0,44748.0,ae3389e2979abd8ba8c1eeb9868697e0
1662876561.0,44822.0,d5a83968c8748be73578a8fe06faefe6
1662876561.0,42589.0,53843228d151577c6d962cc43263a598
1662876618.0,4802.0,2e6ae9139876748af8cf4e03e8d5cd77
1662876618.0,50113.0,4d5a5c26f37c024018e644831c36ccbf
